DapipId,AgencyId,AgencyName,ProgramId,ProgramName,SequentialId,InitialDateFlag,AccreditationDate,AccreditationStatus,ReviewDate,DepartmentDescription,AccreditationEndDate,EndingActionId
132578,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,1/27/2023 12:00:00 AM,Accredited,06/30/2028,,,
132611,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,9/4/2020 12:00:00 AM,Accredited,12/31/2032,,,
122782,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/10/2023 12:00:00 AM,Preaccredited,04/10/2027,Department of Nutrition and Dietetics,,
123323,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1980 12:00:00 AM,Accredited,12/31/2031,,,
134583,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1975 12:00:00 AM,Accredited,06/30/2029,,,
134617,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1975 12:00:00 AM,Accredited,06/30/2031,,,
133906,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/29/2021 12:00:00 AM,Accredited,06/30/2033,,,
135212,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/23/2009 12:00:00 AM,Accredited,06/30/2027,,,
135212,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,7/26/2004 12:00:00 AM,Preaccredited,,,4/23/2009 12:00:00 AM,99
124618,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/1/2000 12:00:00 AM,Accredited,12/31/2023,,12/31/2023 12:00:00 AM,5
124779,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,2/26/2010 12:00:00 AM,Accredited,12/31/2030,,,
132408,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1973 12:00:00 AM,Accredited,12/31/2028,,6/27/2023 12:00:00 AM,4
132408,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,12/9/2019 12:00:00 AM,Accredited,12/31/2032,,,
132781,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,5/14/2018 12:00:00 AM,Preaccredited,05/14/2022,Applied and Natural Sciences,1/28/2022 12:00:00 AM,1
132781,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,1/28/2022 12:00:00 AM,Accredited,06/30/2029,,,
133049,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/22/2024 12:00:00 AM,Accredited,12/31/2031,,,
134787,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1975 12:00:00 AM,Accredited,06/30/2024,,5/3/2024 12:00:00 AM,3
134787,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,1/26/2024 12:00:00 AM,Accredited,06/30/2033,,,
136507,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1961 12:00:00 AM,Accredited,1/1/2013,,12/10/2018 12:00:00 AM,1
136507,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,12/10/2018 12:00:00 AM,Accredited,12/31/2031,,,
125073,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,10/23/2023 12:00:00 AM,Accredited,07/31/2026,,7/31/2026 12:00:00 AM,3
125356,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/24/2020 12:00:00 AM,Accredited,12/31/2031,,9/15/2025 12:00:00 AM,3
151485,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,6/13/2022 12:00:00 AM,Preaccredited,06/30/2033,Department of Nutrition and Dietetics,4/20/2026 12:00:00 AM,1
151485,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,4/20/2026 12:00:00 AM,Accredited,06/30/2033,Department of Nutrition and Dietetics,,
111212,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/30/2026 12:00:00 AM,Preaccredited,01/30/2030,,,
150729,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/21/2025 12:00:00 AM,Preaccredited,04/21/2029,,,
151582,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,10/16/2009 12:00:00 AM,Accredited,12/31/2027,,,
151582,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,7/25/2005 12:00:00 AM,Preaccredited,,,10/16/2009 12:00:00 AM,98
133854,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/10/2023 12:00:00 AM,Preaccredited,04/10/2028,Department of Family and Consumer Sciences,,
134963,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/11/2022 12:00:00 AM,Preaccredited,06/30/2033,,10/20/2025 12:00:00 AM,2
134963,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,10/20/2025 12:00:00 AM,Accredited,06/30/2033,,,
110079,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/26/2022 12:00:00 AM,Accredited,06/30/2033,,,
111337,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/24/2009 12:00:00 AM,Accredited,06/30/2027,,,
111939,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,10/20/2025 12:00:00 AM,Accredited,06/30/2030,,,
112172,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1991 12:00:00 AM,Accredited,06/30/2025,,9/30/2022 12:00:00 AM,3
112172,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,6/12/2020 12:00:00 AM,Accredited,06/30/2031,,,
110097,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,12/10/2018 12:00:00 AM,Accredited,12/31/2029,,,
125596,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,2/11/2019 12:00:00 AM,Preaccredited,06/30/2030,,10/24/2022 12:00:00 AM,1
125596,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,10/24/2022 12:00:00 AM,Accredited,06/30/2030,,,
150491,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/11/2022 12:00:00 AM,Preaccredited,06/30/2033,,10/20/2025 12:00:00 AM,1
150491,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,10/20/2025 12:00:00 AM,Accredited,06/30/2033,,,
150589,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1953 12:00:00 AM,Accredited,,,12/31/2005 12:00:00 AM,1
150589,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,11/20/2020 12:00:00 AM,Accredited,12/31/2032,,,
110422,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/31/2025 12:00:00 AM,Accredited,12/31/2029,,,
112473,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,12/14/2020 12:00:00 AM,Accredited,12/31/2031,,,
112923,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,6/10/2024 12:00:00 AM,Accredited,12/31/2033,,,
141501,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,12/14/2020 12:00:00 AM,Preaccredited,12/31/2031,,7/19/2024 12:00:00 AM,1
141501,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,7/19/2024 12:00:00 AM,Accredited,12/31/2031,,,
137078,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,6/8/2020 12:00:00 AM,Preaccredited,06/08/2025,,6/30/2024 12:00:00 AM,3
150598,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/10/2023 12:00:00 AM,Preaccredited,04/10/2027,,,
150914,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,10/11/2021 12:00:00 AM,Preaccredited,10/11/2025,,1/31/2025 12:00:00 AM,1
150914,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,1/31/2025 12:00:00 AM,Accredited,06/30/2032,,,
139940,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,5/9/2022 12:00:00 AM,Preaccredited,06/30/2033,,4/20/2026 12:00:00 AM,1
139940,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,4/20/2026 12:00:00 AM,Accredited,06/30/2033,,,
151652,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1975 12:00:00 AM,Accredited,12/31/2033,,,
137272,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1985 12:00:00 AM,Accredited,06/30/2021,,12/31/2021 12:00:00 AM,2
113139,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,1/1/1971 12:00:00 AM,Accredited,06/30/2033,,,
141990,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/11/2022 12:00:00 AM,Accredited,12/31/2031,,,
141990,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,1/26/2022 12:00:00 AM,Accredited,06/30/2033,,,
138293,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,7/15/2026 12:00:00 AM,Accredited,12/31/2031,,,
207193,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/26/2021 12:00:00 AM,Preaccredited,06/30/2032,,10/21/2024 12:00:00 AM,2
207193,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,10/21/2024 12:00:00 AM,Accredited,06/30/2032,,,
141778,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,7/29/2022 12:00:00 AM,Preaccredited,11/01/2024,,10/30/2024 12:00:00 AM,2
141893,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,10/23/2023 12:00:00 AM,Preaccredited,10/23/2027,,,
142568,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,4/21/2025 12:00:00 AM,Preaccredited,04/21/2029,Department of Exercise Science,,
142984,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,11/8/2021 12:00:00 AM,Accredited,06/30/2027,,,
144032,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,9/21/2020 12:00:00 AM,Accredited,12/31/2032,,,
144023,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,9/1/1983 12:00:00 AM,Accredited,06/30/2021,,12/4/2020 12:00:00 AM,2
144023,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,6/8/2020 12:00:00 AM,Accredited,06/30/2031,,,
109712006,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,6/26/2015 12:00:00 AM,Accredited,04/30/2029,,,
109712006,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Estimated,2/26/2010 12:00:00 AM,Preaccredited,,,6/26/2015 12:00:00 AM,99
109712024,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,1,Actual,7/29/2016 12:00:00 AM,Preaccredited,06/30/2028,,1/24/2020 12:00:00 AM,1
109712024,27,"Academy of Nutrition and Dietetics, Accreditation Council for Education in Nutrition and Dietetics",23,Dietetics (DIET) - Coordinated Program in Dietetics,2,Actual,1/24/2020 12:00:00 AM,Accredited,12/31/2029,,,
